GenBank Assembly ID (Accession.version)	GenBank release ID	RefSeq Assembly ID (Accession.version)	RefSeq release ID 	
GCA_030169335.1	43203838	GCF_030169335.1	43253608	
GCA_030169475.1	43204078	GCF_030169475.1	43253068	
GCA_030169635.1	43204358	GCF_030169635.1	43253628	
GCA_030273345.1	43401608	GCF_030273345.1	43531578	
GCA_030285485.1	43480458	GCF_030285485.1	43582088	
GCA_030285505.1	43480518	GCF_030285505.1	43581868	
GCA_030285525.1	43480598	GCF_030285525.1	43581548	
GCA_030285545.1	43480658	GCF_030285545.1	43582108	
GCA_030285565.1	43480738	GCF_030285565.1	43581288	
GCA_030285585.1	43480798	GCF_030285585.1	43581568	
GCA_030285605.1	43480878	GCF_030285605.1	43582128	
GCA_030295055.1	43582918	GCF_030295055.1	43798618	
GCA_030295075.1	43582938	GCF_030295075.1	43798638	
GCA_030295485.1	43583348	GCF_030295485.1	43799438	
GCA_030295505.1	43583368	GCF_030295505.1	43799458	
GCA_030295525.1	43583388	GCF_030295525.1	43798698	
GCA_030295545.1	43583408	GCF_030295545.1	43799198	
GCA_030295585.1	43583448	GCF_030295585.1	43798938	
GCA_030295605.1	43583468	GCF_030295605.1	43799498	
GCA_030295625.1	43583488	GCF_030295625.1	43798738	
GCA_030295645.1	43583508	GCF_030295645.1	43799218	
GCA_030296095.1	43583928	GCF_030296095.1	43799238	
GCA_030296115.1	43583948	GCF_030296115.1	43799018	
GCA_030296135.1	43583968	GCF_030296135.1	43799518	
GCA_030296155.1	43583988	GCF_030296155.1	43798798	
GCA_030296175.1	43584008	GCF_030296175.1	43799258	
GCA_030296195.1	43584028	GCF_030296195.1	43799278	
GCA_030296215.1	43584048	GCF_030296215.1	43799038	
GCA_030296235.1	43584068	GCF_030296235.1	43799538	
GCA_030296255.1	43584088	GCF_030296255.1	43798818	
GCA_030296275.1	43584108	GCF_030296275.1	43798838	
GCA_030296295.1	43584128	GCF_030296295.1	43799298	
GCA_030297395.1	43585228	GCF_030297395.1	43799378	
GCA_030316195.1	43627028	GCF_030316195.1	43799078	
GCA_030344975.1	43883308	GCF_030344975.1	44095678	
GCA_030345415.1	43904168	GCF_030345415.1	44224628	
GCA_030345435.1	43904668	GCF_030345435.1	44224648	
GCA_030345455.1	43905108	GCF_030345455.1	44224988	
GCA_030345475.1	43905228	GCF_030345475.1	44225268	
GCA_030345495.1	43905288	GCF_030345495.1	44224668	
GCA_030345515.1	43905368	GCF_030345515.1	44224688	
GCA_030345535.1	43905428	GCF_030345535.1	44225288	
GCA_030345555.1	43905508	GCF_030345555.1	44225008	
GCA_030345575.1	43905568	GCF_030345575.1	44226368	
GCA_030345595.1	43905648	GCF_030345595.1	44226388	
GCA_030345615.1	43905708	GCF_030345615.1	44225028	
GCA_030345635.1	43905788	GCF_030345635.1	44224718	
GCA_030346995.2	46739478	GCF_030346995.2	46859738	
GCA_030347015.1	43961588	GCF_030347015.1	44226248	
GCA_030347035.1	43961988	GCF_030347035.1	44226268	
GCA_030347055.1	43962668	GCF_030347055.1	44226888	
GCA_030347075.1	43966148	GCF_030347075.1	44226288	
GCA_030347095.1	43966528	GCF_030347095.1	44226908	
GCA_030347115.1	43966888	GCF_030347115.1	44226578	
GCA_030347135.1	43967248	GCF_030347135.1	44226928	
GCA_030347155.1	43967608	GCF_030347155.1	44226608	
GCA_030347175.1	43967788	GCF_030347175.1	44226308	
GCA_030347195.1	43967868	GCF_030347195.1	44226958	
GCA_030347215.1	43967928	GCF_030347215.1	44226698	
GCA_030384705.1	44299348	GCF_030384705.1	44517058	
GCA_030384725.1	44299428	GCF_030384725.1	44517388	
GCA_030384745.1	44299508	GCF_030384745.1	44517258	
GCA_030384765.1	44299568	GCF_030384765.1	44517078	
GCA_030384805.1	44299708	GCF_030384805.1	44517278	
GCA_030384825.1	44299788	GCF_030384825.1	44517628	
GCA_030384845.1	44306148	GCF_030384845.1	44517438	
GCA_030384885.1	44306298	GCF_030384885.1	44517458	
GCA_030388645.1	44361398	GCF_030388645.1	44608878	
GCA_030389165.1	44364358	GCF_030389165.1	44608908	
GCA_030389215.1	44364828	GCF_030389215.1	44609238	
GCA_030389235.1	44365008	GCF_030389235.1	44608938	
GCA_030389275.1	44365528	GCF_030389275.1	44608978	
GCA_030389295.1	44365748	GCF_030389295.1	44609258	
GCA_030389315.1	44366068	GCF_030389315.1	44608598	
GCA_030389595.1	44366598	GCF_030389595.1	44608998	
GCA_030389655.1	44366878	GCF_030389655.1	44608498	
GCA_030389695.1	44367118	GCF_030389695.1	44609278	
GCA_030389715.1	44367338	GCF_030389715.1	44608628	
GCA_030389735.1	44367558	GCF_030389735.1	44608658	
GCA_030389755.1	44367788	GCF_030389755.1	44609298	
GCA_030389775.1	44368028	GCF_030389775.1	44608518	
GCA_030389835.1	44368258	GCF_030389835.1	44608678	
GCA_030389855.1	44368488	GCF_030389855.1	44609318	
GCA_030389925.1	44368728	GCF_030389925.1	44608698	
GCA_030389945.1	44368928	GCF_030389945.1	44608718	
GCA_030413725.1	44760258	GCF_030413725.1	45023908	
GCA_030413745.1	44760318	GCF_030413745.1	45024538	
GCA_030413765.1	44760398	GCF_030413765.1	45024158	
GCA_030413785.1	44760458	GCF_030413785.1	45023958	
GCA_030413805.1	44760538	GCF_030413805.1	45023838	
GCA_030413845.1	44760678	GCF_030413845.1	45024048	
GCA_030419025.1	44810298	GCF_030419025.1	45073778	
GCA_030419045.1	44810378	GCF_030419045.1	45073118	
GCA_030419065.1	44810438	GCF_030419065.1	45074078	
GCA_030419085.1	44810518	GCF_030419085.1	45073048	
GCA_030419105.1	44810578	GCF_030419105.1	45071688	
GCA_030419125.1	44810658	GCF_030419125.1	45073458	
GCA_030435895.1	44883918	GCF_030435895.1	45164038	
GCA_030436695.1	44898978	GCF_030436695.1	45164098	
GCA_030438435.1	44904568	GCF_030438435.1	45163838	
GCA_030438455.1	44905088	GCF_030438455.1	45164298	
GCA_030439225.1	44907388	GCF_030439225.1	45164618	
GCA_030501455.2	47778188	GCF_030501455.2	47862348	
GCA_030515175.1	45358818	GCF_030515175.1	45450478	
GCA_030515195.1	45358838	GCF_030515195.1	45450528	
GCA_030515215.1	45358858	GCF_030515215.1	45450318	
GCA_030515235.1	45358878	GCF_030515235.1	45449888	
GCA_030515255.1	45358898	GCF_030515255.1	45449638	
GCA_030515355.1	45361198	GCF_030515355.1	45450378	
GCA_030515375.1	45361278	GCF_030515375.1	45450578	
GCA_030515405.1	45361598	GCF_030515405.1	45450418	
GCA_030515435.1	45362478	GCF_030515435.1	45450638	
GCA_030515455.1	45362538	GCF_030515455.1	45452738	
GCA_030515475.1	45362598	GCF_030515475.1	45450678	
GCA_030515495.1	45362658	GCF_030515495.1	45449678	
GCA_030515515.1	45362738	GCF_030515515.1	45452798	
GCA_030515535.1	45363378	GCF_030515535.1	45449738	
GCA_030515555.1	45363438	GCF_030515555.1	45453478	
GCA_030515575.1	45363518	GCF_030515575.1	45453548	
GCA_030515595.1	45363578	GCF_030515595.1	45449778	
GCA_030515615.1	45363638	GCF_030515615.1	45518498	
GCA_030520165.1	45514698	GCF_030520165.1	45617778	
GCA_030552915.1	45784898	GCF_030552915.1	45900978	
GCA_030553115.1	45830838	GCF_030553115.1	46251338	
GCA_030553135.1	45830918	GCF_030553135.1	46250518	
GCA_030625705.1	46013138	GCF_030625705.1	46287658	
GCA_030707855.1	46320588	GCF_030707855.1	46339638	
GCA_030707875.1	46320608	GCF_030707875.1	46338998	
GCA_030707895.1	46320628	GCF_030707895.1	46339018	
GCA_030707915.1	46320648	GCF_030707915.1	46339478	
GCA_030707935.1	46320668	GCF_030707935.1	46339238	
GCA_030707955.1	46320688	GCF_030707955.1	46339658	
GCA_030707975.1	46320708	GCF_030707975.1	46339038	
GCA_030707995.1	46320728	GCF_030707995.1	46339058	
GCA_030708015.1	46320748	GCF_030708015.1	46339498	
GCA_030708035.1	46320768	GCF_030708035.1	46339258	
GCA_030708055.1	46320788	GCF_030708055.1	46339678	
GCA_030708135.1	46320888	GCF_030708135.1	46338698	
GCA_030708155.1	46320918	GCF_030708155.1	46339278	
GCA_030708175.1	46320938	GCF_030708175.1	46338718	
GCA_030708195.1	46320958	GCF_030708195.1	46338738	
GCA_030708215.1	46320978	GCF_030708215.1	46339078	
GCA_030708235.1	46320998	GCF_030708235.1	46338558	
GCA_030708255.1	46321018	GCF_030708255.1	46339298	
GCA_030708275.1	46321038	GCF_030708275.1	46338758	
GCA_030708295.1	46321058	GCF_030708295.1	46338778	
GCA_030708315.1	46321078	GCF_030708315.1	46339098	
GCA_030708335.1	46321098	GCF_030708335.1	46338578	
GCA_030708375.1	46321138	GCF_030708375.1	46339318	
GCA_030708395.1	46321158	GCF_030708395.1	46338798	
GCA_030708495.1	46321238	GCF_030708495.1	46339338	
GCA_030708535.1	46321258	GCF_030708535.1	46338818	
GCA_030717485.1	46336818	GCF_030717485.1	46353538	
GCA_030717505.1	46336838	GCF_030717505.1	46353778	
GCA_030717525.1	46336858	GCF_030717525.1	46354058	
GCA_030717665.1	46336998	GCF_030717665.1	46433928	
GCA_030717825.1	46337158	GCF_030717825.1	46433468	
GCA_030733925.1	46360568	GCF_030733925.1	46433688	
GCA_030734165.1	46360778	GCF_030734165.1	46433908	
GCA_030845355.1	46480138	GCF_030845355.1	46552528	
GCA_030846015.1	46480798	GCF_030846015.1	46553918	
GCA_030847535.1	46482738	GCF_030847535.1	46579758	
GCA_030863925.1	46506088	GCF_030863925.1	46579198	
GCA_030908665.1	46653888	GCF_030908665.1	46806958	
GCA_030908685.1	46653928	GCF_030908685.1	46806758	
GCA_030908705.1	46653988	GCF_030908705.1	46806978	
GCA_030908725.1	46654058	GCF_030908725.1	46806998	
GCA_030908745.1	46654128	GCF_030908745.1	46806778	
GCA_030988725.1	46748458	GCF_030988725.1	46863358	
GCA_030988825.1	46748638	GCF_030988825.1	46863118	
GCA_030988915.1	46748778	GCF_030988915.1	46863238	
GCA_030991405.1	46751258	GCF_030991405.1	46863318	
GCA_030991425.1	46751278	GCF_030991425.1	46863138	
GCA_030995165.1	46755018	GCF_030995165.1	46863338	
GCA_030995185.1	46755038	GCF_030995185.1	46863158	
GCA_030995205.1	46755058	GCF_030995205.1	46863378	
GCA_030995245.1	46755098	GCF_030995245.1	47187418	
GCA_030996405.1	46756278	GCF_030996405.1	46863398	
GCA_030996425.1	46756298	GCF_030996425.1	46863258	
GCA_030996445.1	46756318	GCF_030996445.1	46863278	
GCA_030996485.1	46756358	GCF_030996485.1	47188178	
GCA_030996505.1	46756378	GCF_030996505.1	47189658	
GCA_030996525.1	46756398	GCF_030996525.1	47187438	
GCA_030996545.1	46756418	GCF_030996545.1	47187458	
GCA_030996645.1	46756598	GCF_030996645.1	47189718	
GCA_030996785.1	46756758	GCF_030996785.1	47188238	
GCA_030998165.1	46758018	GCF_030998165.1	47189778	
GCA_031167875.1	46979058	GCF_031167875.1	47163058	
GCA_031210105.1	47040098	GCF_031210105.1	47191638	
GCA_031354175.1	47234928	GCF_031354175.1	47503208	
GCA_031357065.1	47238688	GCF_031357065.1	47503248	
GCA_031357085.1	47238708	GCF_031357085.1	47503888	
GCA_031432795.1	47335378	GCF_031432795.1	47551278	
GCA_031432855.1	47335578	GCF_031432855.1	47546258	
GCA_031432875.1	47335638	GCF_031432875.1	47547518	
GCA_031543765.1	47506788	GCF_031543765.1	47564378	
GCA_031544605.1	47507828	GCF_031544605.1	47567828	
GCA_031545925.1	47509408	GCF_031545925.1	47567958	
GCA_031547025.1	47510508	GCF_031547025.1	47567918	
GCA_031549445.1	47513028	GCF_031549445.1	47567698	
GCA_031551975.1	47515968	GCF_031551975.1	47564728	
GCA_031554795.1	47518778	GCF_031554795.1	47567938	
GCA_031659955.1	47640998	GCF_031659955.1	47852188	
GCA_031660515.1	47641508	GCF_031660515.1	47845678	
GCA_031661015.1	47642008	GCF_031661015.1	47852288	
GCA_031661555.1	47642548	GCF_031661555.1	47845798	
GCA_031662355.1	47643348	GCF_031662355.1	47852308	
GCA_031663095.1	47644188	GCF_031663095.1	47845938	
GCA_031663975.1	47645048	GCF_031663975.1	47846638	
GCA_031664795.1	47645888	GCF_031664795.1	47845708	
GCA_031665995.1	47647088	GCF_031665995.1	47846558	
GCA_031675355.2	49666648	GCF_031675355.1	49698328	
GCA_031785675.1	47778728	GCF_031785675.1	47863348	
GCA_031787095.1	47780148	GCF_031787095.1	47863648	
GCA_031788295.1	47781428	GCF_031788295.1	47863268	
GCA_031852295.1	47883798	GCF_031852295.1	48096428	
GCA_031852315.1	47884118	GCF_031852315.1	48096468	
GCA_031852335.1	47885118	GCF_031852335.1	48096498	
GCA_031852355.1	47886338	GCF_031852355.1	48096538	
GCA_031884895.1	47920268	GCF_031884895.1	48240398	
GCA_032164495.1	48212078	GCF_032164495.1	48353598	
GCA_032229265.1	48299558	GCF_032229265.1	48427658	
GCA_032292885.1	48468238	GCF_032292885.1	48664338	
GCA_032293625.1	48469658	GCF_032293625.1	48667258	
GCA_032294365.1	48470758	GCF_032294365.1	48664738	
GCA_032295145.1	48471538	GCF_032295145.1	48664538	
GCA_032295845.1	48472238	GCF_032295845.1	48665018	
GCA_032296485.1	48472878	GCF_032296485.1	48667238	
GCA_032297255.1	48473738	GCF_032297255.1	48664578	
GCA_032298115.1	48474638	GCF_032298115.1	48664798	
GCA_032300135.1	48476658	GCF_032300135.1	48664838	
GCA_032345195.1	48521578	GCF_032345195.1	48673358	
GCA_032351055.1	48527498	GCF_032351055.1	48674298	
GCA_032354275.1	48530758	GCF_032354275.1	48674538	
GCA_032359195.1	48535778	GCF_032359195.1	48675558	
GCA_032361125.1	48537528	GCF_032361125.1	48675978	
GCA_032365155.1	48541678	GCF_032365155.1	48675658	
GCA_032366635.1	48543398	GCF_032366635.1	48674258	
GCA_032367395.1	48544338	GCF_032367395.1	48675378	
GCA_032368225.1	48545568	GCF_032368225.1	48674278	
GCA_032375085.1	48562178	GCF_032375085.1	48675998	
GCA_032375105.1	48562198	GCF_032375105.1	48675778	
GCA_032375125.1	48562218	GCF_032375125.1	48676178	
GCA_032375145.1	48562238	GCF_032375145.1	48675318	
GCA_032375165.1	48562258	GCF_032375165.1	48675858	
GCA_032375185.1	48562278	GCF_032375185.1	48675678	
GCA_032375205.1	48562298	GCF_032375205.1	48676118	
GCA_032375225.1	48562318	GCF_032375225.1	48675418	
GCA_032375245.1	48562338	GCF_032375245.1	48676678	
GCA_032375265.1	48562358	GCF_032375265.1	48676158	
GCA_032377095.1	48564218	GCF_032377095.1	48676438	
GCA_032379415.1	48566658	GCF_032379415.1	48676698	
GCA_032382315.1	48569498	GCF_032382315.1	48676538	
GCA_032384295.1	48571478	GCF_032384295.1	48676378	
GCA_032385915.1	48572978	GCF_032385915.1	48676498	
GCA_032386295.1	48573358	GCF_032386295.1	48676918	
GCA_032386315.1	48573378	GCF_032386315.1	48676638	
GCA_032386835.1	48573898	GCF_032386835.1	48676318	
GCA_032463745.1	48680238	GCF_032463745.1	48689628	
GCA_032681125.1	48918578	GCF_032681125.1	49117728	
GCA_032681145.1	48918598	GCF_032681145.1	49117638	
GCA_032681165.1	48918658	GCF_032681165.1	49117598	
GCA_032998425.1	49288368	GCF_032998425.1	49415588	
GCA_033037735.1	49329428	GCF_033037735.1	49416288	
GCA_033098385.1	49406508	GCF_033098385.1	49502038	
GCA_033098885.1	49407008	GCF_033098885.1	49502058	
GCA_033114265.1	49437288	GCF_033114265.1	49502218	
GCA_033395675.1	49786388	GCF_033395675.1	49836448	
GCA_033400515.1	49791328	GCF_033400515.1	49836488	
GCA_033401435.1	49792148	GCF_033401435.1	49836348	
GCA_033402235.1	49793038	GCF_033402235.1	49836368	
GCA_033439065.1	49835488	GCF_033439065.1	49884248	
GCA_033449225.1	49848568	GCF_033449225.1	49892568	
GCA_033564035.1	49980688	GCF_033564035.1	50097658	
GCA_033802405.1	50245678	GCF_033802405.1	50381348	
GCA_033802425.1	50245938	GCF_033802425.1	50380868	
GCA_033802445.1	50246178	GCF_033802445.1	50380508	
GCA_033802465.1	50246338	GCF_033802465.1	50380888	
GCA_033802485.1	50246558	GCF_033802485.1	50380448	
GCA_033802505.1	50246858	GCF_033802505.1	50382328	
GCA_033802525.1	50247158	GCF_033802525.1	50381608	
GCA_033802545.1	50247438	GCF_033802545.1	50382368	
GCA_033802565.1	50247738	GCF_033802565.1	50274868	
GCA_033802625.1	50248318	GCF_033802625.1	50381508	
GCA_900088105.2	6730308	GCF_900088105.1	25532698	
GCA_900092615.1	3366478	GCF_900092615.1	3409858	
GCA_900093485.1	47528848	GCF_900093485.1	49122768	
GCA_900096795.1	3940118	GCF_900096795.1	3951428	
GCA_900096845.1	3940218	GCF_900096845.1	3951468	
GCA_900149875.1	5597728	GCF_900149875.1	5611258	
GCA_900149915.1	6554058	GCF_900149915.1	6573098	
GCA_900166955.1	26700068	GCF_900166955.1	26876408	
GCA_900174625.1	4416478	GCF_900174625.1	4426318	
GCA_900174635.1	6751608	GCF_900174635.1	6860118	
GCA_900184875.1	5807818	GCF_900184875.1	5813848	
GCA_900186905.1	4960728	GCF_900186905.1	4964578	
GCA_900196535.2	15738288	GCF_900196535.2	28430058	
GCA_900474445.1	6711608	GCF_900474445.1	6725618	
GCA_900474495.1	6711488	GCF_900474495.1	6725958	
GCA_900474625.1	6711688	GCF_900474625.1	6726218	
GCA_900497095.1	8786198	GCF_900497095.1	8838798	
GCA_900497415.1	8785998	GCF_900497415.1	8838448	
GCA_900497455.1	8785938	GCF_900497455.1	8842128	
GCA_900497485.1	8786478	GCF_900497485.1	8835658	
GCA_900520285.1	8786098	GCF_900520285.1	8838678	
GCA_900520305.1	8786178	GCF_900520305.1	8835418	
GCA_900520325.1	8786158	GCF_900520325.1	8842368	
GCA_900520345.1	8785978	GCF_900520345.1	8838258	
GCA_900520365.1	8786058	GCF_900520365.1	8842328	
GCA_900520385.1	8785918	GCF_900520385.1	8831128	
GCA_900520395.1	8786038	GCF_900520395.1	8842168	
GCA_900618295.1	8053908	GCF_900618295.1	8068438	
GCA_900622635.1	8405898	GCF_900622635.1	8525618	
GCA_900622655.1	8405918	GCF_900622655.1	8526278	
GCA_900622665.1	8405938	GCF_900622665.1	8527998	
GCA_900622685.1	8405978	GCF_900622685.1	13192738	
GCA_900622695.1	8405958	GCF_900622695.1	8528438	
GCA_900635145.1	8118868	GCF_900635145.1	8150298	
GCA_900635165.1	8118908	GCF_900635165.1	8155578	
GCA_900635175.1	8118928	GCF_900635175.1	8149618	
GCA_900635185.1	8118948	GCF_900635185.1	8156458	
GCA_900635195.1	8118968	GCF_900635195.1	9064158	
GCA_900635205.1	8118988	GCF_900635205.1	8155618	
GCA_900635215.1	8119008	GCF_900635215.1	8155678	
GCA_900635225.1	8119028	GCF_900635225.1	14345758	
GCA_900635235.1	8119048	GCF_900635235.1	8156498	
GCA_900635325.1	8119228	GCF_900635325.1	8149678	
GCA_900635635.1	8119748	GCF_900635635.1	8151878	
GCA_900635685.1	8119848	GCF_900635685.1	14345878	
GCA_900635895.1	8120268	GCF_900635895.1	8156618	
GCA_900635985.1	8120468	GCF_900635985.1	14364278	
GCA_900636005.1	8120488	GCF_900636005.1	8150418	
GCA_900636045.1	8120568	GCF_900636045.1	8156678	
GCA_900636055.1	8120588	GCF_900636055.1	8150598	
GCA_900636065.1	8120608	GCF_900636065.1	8150658	
GCA_900636075.1	8120628	GCF_900636075.1	8155798	
GCA_900636085.1	8120648	GCF_900636085.1	14346078	
GCA_900636105.1	8120688	GCF_900636105.1	8150738	
GCA_900636115.1	8120708	GCF_900636115.1	8150778	
GCA_900636125.1	8120738	GCF_900636125.1	8156738	
GCA_900636145.1	8120778	GCF_900636145.1	8155858	
GCA_900636175.1	8120838	GCF_900636175.1	8156778	
GCA_900636195.1	8120878	GCF_900636195.1	8155958	
GCA_900636215.1	8120898	GCF_900636215.1	8149778	
GCA_900636225.1	8120918	GCF_900636225.1	14364298	
GCA_900636235.1	8120938	GCF_900636235.1	8156838	
GCA_900636245.1	8120958	GCF_900636245.1	8150838	
GCA_900636275.1	8121018	GCF_900636275.1	14346258	
GCA_900636295.1	8121058	GCF_900636295.1	8150918	
GCA_900636305.1	8121078	GCF_900636305.1	8156018	
GCA_900636595.1	8121708	GCF_900636595.1	8150978	
GCA_900636605.1	8121728	GCF_900636605.1	8151038	
GCA_900636785.1	8122088	GCF_900636785.1	8151918	
GCA_900636795.1	8122108	GCF_900636795.1	8151958	
GCA_900699165.1	8844408	GCF_900699165.1	8967738	
GCA_900747775.1	8850908	GCF_900747775.1	8968178	
GCA_900747785.1	8850948	GCF_900747785.1	8969358	
GCA_901733115.1	11188918	GCF_901733115.1	11380648	
GCA_902703415.1	15869148	GCF_902703415.1	15954938	
GCA_902705295.2	32422858	GCF_902705295.2	32439548	
GCA_902810275.1	20352568	GCF_902810275.1	20407558	
GCA_902810285.1	20352508	GCF_902810285.1	20406088	
GCA_902810295.1	20352528	GCF_902810295.1	20406128	
GCA_902810305.1	20352488	GCF_902810305.1	20406048	
GCA_902810315.1	20352608	GCF_902810315.1	20408018	
GCA_902810325.1	20352588	GCF_902810325.1	20406028	
GCA_902810335.1	20352548	GCF_902810335.1	20408118	
GCA_902810345.1	20352628	GCF_902810345.1	20407618	
GCA_902810365.1	20352748	GCF_902810365.1	20406148	
GCA_902810375.1	20352768	GCF_902810375.1	20406208	
GCA_902810385.1	20352648	GCF_902810385.1	20407678	
GCA_902810395.1	20352688	GCF_902810395.1	20407598	
GCA_902810405.1	20352708	GCF_902810405.1	20406108	
GCA_902810415.1	20352668	GCF_902810415.1	20406068	
GCA_902825185.1	19602618	GCF_902825185.1	20101128	
GCA_902825195.1	19602698	GCF_902825195.1	20101208	
GCA_902825205.1	19602558	GCF_902825205.1	20100798	
GCA_904425475.1	22176128	GCF_904425475.1	22202088	
GCA_904426485.1	22375998	GCF_904426485.1	22416198	
GCA_904711265.1	22376078	GCF_904711265.1	22416418	
GCA_904711295.1	22376038	GCF_904711295.1	22416038	
GCA_904711305.1	22376058	GCF_904711305.1	22416298	
GCA_904799825.1	22376098	GCF_904799825.1	22416098	
GCA_904830965.1	23255468	GCF_904830965.1	24621248	
GCA_904830975.1	23255488	GCF_904830975.1	24622648	
GCA_904831805.1	23255508	GCF_904831805.1	24622308	
GCA_904831825.1	23255548	GCF_904831825.1	24621908	
GCA_904831835.1	23255568	GCF_904831835.1	24622468	
GCA_904831875.1	23255528	GCF_904831875.1	24620968	
GCA_904833135.1	23255588	GCF_904833135.1	24621728	
GCA_904842665.1	22519428	GCF_904842665.1	24702728	
GCA_904863105.1	22884418	GCF_904863105.1	24705108	
GCA_904863235.1	22886638	GCF_904863235.1	24704568	
GCA_904863255.1	22886738	GCF_904863255.1	24705028	
GCA_904863305.1	22887598	GCF_904863305.1	24711808	
GCA_904863375.1	22887558	GCF_904863375.1	24706068	
GCA_904863385.1	22888038	GCF_904863385.1	24705468	
GCA_904863445.1	22888858	GCF_904863445.1	24704768	
GCA_904864555.1	22890978	GCF_904864555.1	24704848	
GCA_904864615.1	22891158	GCF_904864615.1	24705988	
GCA_904864635.1	22891218	GCF_904864635.1	24704648	
GCA_904865655.1	22891238	GCF_904865655.1	24705908	
GCA_904865835.1	22891598	GCF_904865835.1	24705768	
GCA_904866225.1	22891838	GCF_904866225.1	24706108	
GCA_904866305.1	22891938	GCF_904866305.1	24708028	
